x y
-3 1
-2.9981 0.99965
-2.9961 0.99929
-2.9942 0.99894
-2.9923 0.99859
-2.9903 0.99824
-2.9884 0.99789
-2.9864 0.99754
-2.9845 0.99719
-2.9825 0.99684
-2.9806 0.99649
-2.9787 0.99614
-2.9767 0.99579
-2.9748 0.99544
-2.9728 0.99509
-2.9709 0.99474
-2.9689 0.99439
-2.9670 0.99404
-2.9650 0.99370
-2.9631 0.99335
-2.9611 0.99300
-2.9592 0.99266
-2.9572 0.99231
-2.9553 0.99196
-2.9533 0.99162
-2.9514 0.99127
-2.9494 0.99093
-2.9474 0.99059
-2.9455 0.99024
-2.9435 0.98990
-2.9416 0.98955
-2.9396 0.98921
-2.9376 0.98887
-2.9357 0.98853
-2.9337 0.98818
-2.9317 0.98784
-2.9298 0.98750
-2.9278 0.98716
-2.9258 0.98682
-2.9239 0.98648
-2.9219 0.98614
-2.9199 0.98580
-2.9180 0.98546
-2.9160 0.98512
-2.9140 0.98478
-2.9121 0.98445
-2.9101 0.98411
-2.9081 0.98377
-2.9061 0.98343
-2.9042 0.98310
-2.9022 0.98276
-2.9002 0.98242
-2.8982 0.98209
-2.8962 0.98175
-2.8943 0.98142
-2.8923 0.98108
-2.8903 0.98075
-2.8883 0.98042
-2.8863 0.98008
-2.8843 0.97975
-2.8824 0.97942
-2.8804 0.97908
-2.8784 0.97875
-2.8764 0.97842
-2.8744 0.97809
-2.8724 0.97776
-2.8704 0.97743
-2.8684 0.97710
-2.8664 0.97677
-2.8644 0.97644
-2.8625 0.97611
-2.8605 0.97578
-2.8585 0.97545
-2.8565 0.97513
-2.8545 0.97480
-2.8525 0.97447
-2.8505 0.97414
-2.8485 0.97382
-2.8465 0.97349
-2.8445 0.97317
-2.8425 0.97284
-2.8405 0.97252
-2.8385 0.97219
-2.8365 0.97187
-2.8344 0.97154
-2.8324 0.97122
-2.8304 0.97090
-2.8284 0.97058
-2.8264 0.97025
-2.8244 0.96993
-2.8224 0.96961
-2.8204 0.96929
-2.8184 0.96897
-2.8164 0.96865
-2.8143 0.96833
-2.8123 0.96801
-2.8103 0.96769
-2.8083 0.96737
-2.8063 0.96705
-2.8043 0.96674
-2.8022 0.96642
-2.8002 0.96610
-2.7982 0.96579
-2.7962 0.96547
-2.7942 0.96515
-2.7921 0.96484
-2.7901 0.96452
-2.7881 0.96421
-2.7861 0.96389
-2.7840 0.96358
-2.7820 0.96327
-2.7800 0.96295
-2.7780 0.96264
-2.7759 0.96233
-2.7739 0.96202
-2.7719 0.96171
-2.7698 0.96140
-2.7678 0.96108
-2.7658 0.96077
-2.7637 0.96046
-2.7617 0.96016
-2.7597 0.95985
-2.7576 0.95954
-2.7556 0.95923
-2.7535 0.95892
-2.7515 0.95861
-2.7495 0.95831
-2.7474 0.95800
-2.7454 0.95770
-2.7433 0.95739
-2.7413 0.95708
-2.7393 0.95678
-2.7372 0.95648
-2.7352 0.95617
-2.7331 0.95587
-2.7311 0.95556
-2.7290 0.95526
-2.7270 0.95496
-2.7249 0.95466
-2.7229 0.95436
-2.7208 0.95405
-2.7188 0.95375
-2.7167 0.95345
-2.7147 0.95315
-2.7126 0.95286
-2.7105 0.95256
-2.7085 0.95226
-2.7064 0.95196
-2.7044 0.95166
-2.7023 0.95136
-2.7003 0.95107
-2.6982 0.95077
-2.6961 0.95048
-2.6941 0.95018
-2.6920 0.94989
-2.6899 0.94959
-2.6879 0.94930
-2.6858 0.94900
-2.6838 0.94871
-2.6817 0.94842
-2.6796 0.94812
-2.6776 0.94783
-2.6755 0.94754
-2.6734 0.94725
-2.6713 0.94696
-2.6693 0.94667
-2.6672 0.94638
-2.6651 0.94609
-2.6631 0.94580
-2.6610 0.94551
-2.6589 0.94522
-2.6568 0.94493
-2.6548 0.94465
-2.6527 0.94436
-2.6506 0.94407
-2.6485 0.94379
-2.6464 0.94350
-2.6444 0.94322
-2.6423 0.94293
