x y
-3.00000000000000 0.750000000000000
-2.9974 0.74954
-2.9948 0.74909
-2.9922 0.74863
-2.9896 0.74818
-2.9871 0.74773
-2.9845 0.74727
-2.9819 0.74682
-2.9793 0.74637
-2.9767 0.74592
-2.9740 0.74547
-2.9714 0.74502
-2.9688 0.74458
-2.9662 0.74413
-2.9636 0.74368
-2.9610 0.74324
-2.9584 0.74279
-2.9558 0.74235
-2.9531 0.74191
-2.9505 0.74147
-2.9479 0.74103
-2.9453 0.74059
-2.9426 0.74015
-2.9400 0.73971
-2.9374 0.73927
-2.9348 0.73884
-2.9321 0.73840
-2.9295 0.73797
-2.9268 0.73753
-2.9242 0.73710
-2.9216 0.73667
-2.9189 0.73624
-2.9163 0.73581
-2.9136 0.73538
-2.9110 0.73495
-2.9083 0.73452
-2.9057 0.73409
-2.9030 0.73367
-2.9003 0.73324
-2.8977 0.73282
-2.8950 0.73240
-2.8924 0.73198
-2.8897 0.73156
-2.8870 0.73114
-2.8844 0.73072
-2.8817 0.73030
-2.8790 0.72988
-2.8763 0.72947
-2.8737 0.72905
-2.8710 0.72864
-2.8683 0.72823
-2.8656 0.72781
-2.8629 0.72740
-2.8603 0.72699
-2.8576 0.72658
-2.8549 0.72618
-2.8522 0.72577
-2.8495 0.72536
-2.8468 0.72496
-2.8441 0.72455
-2.8414 0.72415
-2.8387 0.72375
-2.8360 0.72335
-2.8333 0.72295
-2.8306 0.72255
-2.8279 0.72215
-2.8252 0.72175
-2.8224 0.72135
-2.8197 0.72096
-2.8170 0.72056
-2.8143 0.72017
-2.8116 0.71978
-2.8088 0.71939
-2.8061 0.71900
-2.8034 0.71861
-2.8007 0.71822
-2.7979 0.71783
-2.7952 0.71745
-2.7925 0.71706
-2.7897 0.71668
-2.7870 0.71629
-2.7843 0.71591
-2.7815 0.71553
-2.7788 0.71515
-2.7760 0.71477
-2.7733 0.71440
-2.7705 0.71402
-2.7678 0.71364
-2.7650 0.71327
-2.7623 0.71290
-2.7595 0.71252
-2.7568 0.71215
-2.7540 0.71178
-2.7513 0.71141
-2.7485 0.71105
-2.7457 0.71068
-2.7430 0.71031
-2.7402 0.70995
-2.7374 0.70959
-2.7346 0.70922
-2.7319 0.70886
-2.7291 0.70850
-2.7263 0.70814
-2.7235 0.70779
-2.7208 0.70743
-2.7180 0.70707
-2.7152 0.70672
-2.7124 0.70637
-2.7096 0.70601
-2.7068 0.70566
-2.7041 0.70531
-2.7013 0.70496
-2.6985 0.70462
-2.6957 0.70427
-2.6929 0.70393
-2.6901 0.70358
-2.6873 0.70324
-2.6845 0.70290
-2.6817 0.70256
-2.6789 0.70222
-2.6761 0.70188
-2.6732 0.70154
-2.6704 0.70120
-2.6676 0.70087
-2.6648 0.70054
-2.6620 0.70020
-2.6592 0.69987
-2.6564 0.69954
-2.6535 0.69921
-2.6507 0.69888
-2.6479 0.69856
-2.6451 0.69823
-2.6422 0.69791
-2.6394 0.69759
-2.6366 0.69726
-2.6337 0.69694
-2.6309 0.69662
-2.6281 0.69630
-2.6252 0.69599
-2.6224 0.69567
-2.6196 0.69536
-2.6167 0.69504
-2.6139 0.69473
-2.6110 0.69442
-2.6082 0.69411
-2.6053 0.69380
-2.6025 0.69349
-2.5996 0.69319
-2.5968 0.69288
-2.5939 0.69258
-2.5911 0.69227
-2.5882 0.69197
-2.5854 0.69167
-2.5825 0.69137
-2.5796 0.69108
-2.5768 0.69078
-2.5739 0.69048
-2.5710 0.69019
-2.5682 0.68990
-2.5653 0.68960
-2.5624 0.68931
-2.5596 0.68902
-2.5567 0.68874
-2.5538 0.68845
-2.5509 0.68816
-2.5481 0.68788
-2.5452 0.68760
-2.5423 0.68731
-2.5394 0.68703
-2.5365 0.68675
-2.5336 0.68647
-2.5308 0.68620
-2.5279 0.68592
-2.5250 0.68565
-2.5221 0.68537
-2.5192 0.68510
-2.5163 0.68483
-2.5134 0.68456
-2.5105 0.68429
-2.5076 0.68402
-2.5047 0.68376
-2.5018 0.68349
-2.4989 0.68323
-2.4960 0.68297
-2.4931 0.68271
-2.4902 0.68245
-2.4873 0.68219
-2.4844 0.68193
-2.4815 0.68167
-2.4786 0.68142
-2.4756 0.68117
-2.4727 0.68091
-2.4698 0.68066
-2.4669 0.68041
-2.4640 0.68016
-2.4611 0.67992
-2.4581 0.67967
-2.4552 0.67943
-2.4523 0.67918
-2.4494 0.67894
-2.4464 0.67870
-2.4435 0.67846
-2.4406 0.67822
-2.4377 0.67798
-2.4347 0.67774
-2.4318 0.67751
-2.4289 0.67728
-2.4259 0.67704
-2.4230 0.67681
-2.4201 0.67658
-2.4171 0.67635
-2.4142 0.67612
-2.4112 0.67590
-2.4083 0.67567
-2.4053 0.67545
-2.4024 0.67523
-2.3995 0.67500
-2.3965 0.67478
-2.3936 0.67456
-2.3906 0.67435
-2.3877 0.67413
-2.3847 0.67391
-2.3818 0.67370
-2.3788 0.67348
-2.3759 0.67327
-2.3729 0.67306
-2.3699 0.67285
-2.3670 0.67264
-2.3640 0.67244
-2.3611 0.67223
-2.3581 0.67203
-2.3551 0.67182
-2.3522 0.67162
-2.3492 0.67142
-2.3463 0.67122
-2.3433 0.67102
-2.3403 0.67082
-2.3374 0.67063
-2.3344 0.67043
-2.3314 0.67024
-2.3284 0.67004
-2.3255 0.66985
-2.3225 0.66966
-2.3195 0.66947
-2.3165 0.66929
-2.3136 0.66910
-2.3106 0.66891
-2.3076 0.66873
-2.3046 0.66854
-2.3017 0.66836
-2.2987 0.66818
-2.2957 0.66800
-2.2927 0.66782
-2.2897 0.66765
-2.2867 0.66747
-2.2837 0.66729
-2.2808 0.66712
-2.2778 0.66695
-2.2748 0.66677
-2.2718 0.66660
-2.2688 0.66643
-2.2658 0.66627
-2.2628 0.66610
-2.2598 0.66593
-2.2568 0.66577
-2.2538 0.66560
-2.2508 0.66544
-2.2478 0.66528
-2.2448 0.66512
-2.2418 0.66496
-2.2388 0.66480
-2.2359 0.66464
-2.2328 0.66449
-2.2298 0.66433
-2.2268 0.66418
-2.2238 0.66403
-2.2208 0.66387
-2.2178 0.66372
-2.2148 0.66357
-2.2118 0.66342
-2.2088 0.66328
-2.2058 0.66313
-2.2028 0.66299
-2.1998 0.66284
-2.1968 0.66270
-2.1938 0.66256
-2.1908 0.66242
-2.1877 0.66228
-2.1847 0.66214
-2.1817 0.66200
-2.1787 0.66186
-2.1757 0.66173
-2.1727 0.66159
-2.1696 0.66146
-2.1666 0.66133
-2.1636 0.66120
-2.1606 0.66107
-2.1576 0.66094
-2.1545 0.66081
-2.1515 0.66068
-2.1485 0.66055
-2.1455 0.66043
-2.1425 0.66030
-2.1394 0.66018
-2.1364 0.66006
-2.1334 0.65994
-2.1304 0.65982
-2.1273 0.65970
-2.1243 0.65958
-2.1213 0.65946
-2.1182 0.65935
-2.1152 0.65923
-2.1122 0.65912
-2.1092 0.65900
-2.1061 0.65889
-2.1031 0.65878
-2.1001 0.65867
-2.0970 0.65856
-2.0940 0.65845
-2.0910 0.65834
-2.0879 0.65823
-2.0849 0.65813
-2.0819 0.65802
-2.0788 0.65792
-2.0758 0.65782
-2.0728 0.65771
-2.0697 0.65761
-2.0667 0.65751
-2.0636 0.65741
-2.0606 0.65732
-2.0576 0.65722
-2.0545 0.65712
-2.0515 0.65702
-2.0484 0.65693
-2.0454 0.65683
-2.0424 0.65674
-2.0393 0.65665
-2.0363 0.65656
-2.0332 0.65647
-2.0302 0.65638
-2.0271 0.65629
-2.0241 0.65620
-2.0210 0.65611
-2.0180 0.65602
-2.0150 0.65594
-2.0119 0.65585
-2.0089 0.65577
-2.0058 0.65568
-2.0028 0.65560
-1.9997 0.65552
-1.9967 0.65544
-1.9936 0.65536
-1.9906 0.65528
-1.9875 0.65520
-1.9845 0.65512
-1.9814 0.65504
-1.9784 0.65497
-1.9753 0.65489
-1.9723 0.65482
-1.9692 0.65474
-1.9662 0.65467
-1.9631 0.65460
-1.9601 0.65453
-1.9570 0.65445
-1.9539 0.65438
-1.9509 0.65431
-1.9478 0.65425
-1.9448 0.65418
-1.9417 0.65411
-1.9387 0.65404
-1.9356 0.65398
-1.9326 0.65391
-1.9295 0.65385
-1.9264 0.65378
-1.9234 0.65372
-1.9203 0.65366
-1.9173 0.65359
-1.9142 0.65353
-1.9111 0.65347
-1.9081 0.65341
-1.9050 0.65335
-1.9020 0.65329
-1.8989 0.65323
-1.8958 0.65318
-1.8928 0.65312
-1.8897 0.65306
-1.8867 0.65301
-1.8836 0.65295
-1.8805 0.65290
-1.8775 0.65284
-1.8744 0.65279
-1.8713 0.65274
-1.8683 0.65268
-1.8652 0.65263
-1.8622 0.65258
-1.8591 0.65253
-1.8560 0.65248
-1.8530 0.65243
-1.8499 0.65238
-1.8468 0.65233
-1.8438 0.65228
-1.8407 0.65224
-1.8376 0.65219
-1.8346 0.65214
-1.8315 0.65210
-1.8284 0.65205
-1.8254 0.65201
-1.8223 0.65196
-1.8192 0.65192
-1.8162 0.65188
-1.8131 0.65183
-1.8100 0.65179
-1.8070 0.65175
-1.8039 0.65171
-1.8008 0.65166
-1.7978 0.65162
-1.7947 0.65158
-1.7916 0.65154
-1.7886 0.65150
-1.7855 0.65147
-1.7824 0.65143
-1.7794 0.65139
-1.7763 0.65135
-1.7732 0.65131
-1.7701 0.65128
-1.7671 0.65124
-1.7640 0.65121
-1.7609 0.65117
-1.7579 0.65113
-1.7548 0.65110
-1.7517 0.65106
-1.7486 0.65103
-1.7456 0.65100
-1.7425 0.65096
-1.7394 0.65093
-1.7364 0.65090
-1.7333 0.65086
-1.7302 0.65083
-1.7271 0.65080
-1.7241 0.65077
-1.7210 0.65074
-1.7179 0.65071
-1.7148 0.65068
-1.7118 0.65065
-1.7087 0.65062
-1.7056 0.65059
-1.7026 0.65056
-1.6995 0.65053
-1.6964 0.65050
-1.6933 0.65047
-1.6903 0.65044
-1.6872 0.65041
-1.6841 0.65038
-1.6810 0.65036
-1.6780 0.65033
-1.6749 0.65030
-1.6718 0.65028
-1.6687 0.65025
-1.6657 0.65022
-1.6626 0.65020
-1.6595 0.65017
-1.6564 0.65014
-1.6533 0.65012
-1.6503 0.65009
-1.6472 0.65007
-1.6441 0.65004
-1.6410 0.65001
-1.6380 0.64999
-1.6349 0.64996
-1.6318 0.64994
-1.6287 0.64991
-1.6257 0.64989
-1.6226 0.64987
-1.6195 0.64984
-1.6164 0.64982
-1.6134 0.64979
-1.6103 0.64977
-1.6072 0.64974
-1.6041 0.64972
-1.6010 0.64970
-1.5980 0.64967
-1.5949 0.64965
-1.5918 0.64963
-1.5887 0.64960
-1.5856 0.64958
-1.5826 0.64956
-1.5795 0.64953
-1.5764 0.64951
-1.5733 0.64949
-1.5703 0.64946
-1.5672 0.64944
-1.5641 0.64942
-1.5610 0.64939
-1.5579 0.64937
-1.5549 0.64935
-1.5518 0.64933
-1.5487 0.64930
-1.5456 0.64928
-1.5425 0.64926
-1.5395 0.64923
-1.5364 0.64921
-1.5333 0.64919
-1.5302 0.64917
-1.5271 0.64914
-1.5241 0.64912
-1.5210 0.64909
-1.5179 0.64907
-1.5148 0.64905
