x y
1 0
1.000000000 -0.005000000000
0.9999749377 -0.009999937188
0.9999246880 -0.01499968468
0.9998491257 -0.01999911368
0.9997481254 -0.02499809347
0.9996215611 -0.02999649136
0.9994693071 -0.03499417269
0.9992912370 -0.03999100079
0.9990872246 -0.04498683695
0.9988571433 -0.04998154041
0.9986008667 -0.05497496832
0.9983182679 -0.05996697572
0.9980092203 -0.06495741554
0.9976735970 -0.06994613852
0.9973112712 -0.07493299324
0.9969221161 -0.07991782607
0.9965060051 -0.08490048115
0.9960628114 -0.08988080035
0.9955924085 -0.09485862328
0.9950946701 -0.09983378724
0.9945694699 -0.1048061272
0.9940166820 -0.1097754758
0.9934361807 -0.1147416633
0.9928278405 -0.1197045176
0.9921915365 -0.1246638640
0.9915271438 -0.1296195256
0.9908345382 -0.1345713230
0.9901135959 -0.1395190743
0.9893641936 -0.1444625949
0.9885862086 -0.1494016980
0.9877795187 -0.1543361941
0.9869440024 -0.1592658911
0.9860795390 -0.1641905944
0.9851860082 -0.1691101069
0.9842632911 -0.1740242286
0.9833112690 -0.1789327573
0.9823298246 -0.1838354879
0.9813188412 -0.1887322126
0.9802782035 -0.1936227211
0.9792077969 -0.1985068003
0.9781075082 -0.2033842345
0.9769772253 -0.2082548054
0.9758168374 -0.2131182918
0.9746262349 -0.2179744699
0.9734053097 -0.2228231132
0.9721539552 -0.2276639924
0.9708720662 -0.2324968756
0.9695595391 -0.2373215282
0.9682162720 -0.2421377128
0.9668421649 -0.2469451892
0.9654371192 -0.2517437147
0.9640010385 -0.2565330437
0.9625338282 -0.2613129280
0.9610353958 -0.2660831167
0.9595056509 -0.2708433562
0.9579445052 -0.2755933903
0.9563518726 -0.2803329601
0.9547276696 -0.2850618040
0.9530718148 -0.2897796578
0.9513842294 -0.2944862549
0.9496648373 -0.2991813258
0.9479135649 -0.3038645987
0.9461303415 -0.3085357992
0.9443150990 -0.3131946504
0.9424677723 -0.3178408729
0.9405882994 -0.3224741851
0.9386766213 -0.3270943027
0.9367326821 -0.3317009393
0.9347564292 -0.3362938060
0.9327478133 -0.3408726118
0.9307067887 -0.3454370634
0.9286333130 -0.3499868654
0.9265273474 -0.3545217203
0.9243888569 -0.3590413285
0.9222178102 -0.3635453884
0.9200141797 -0.3680335967
0.9177779421 -0.3725056478
0.9155090777 -0.3769612346
0.9132075712 -0.3814000484
0.9108734114 -0.3858217786
0.9085065912 -0.3902261131
0.9061071081 -0.3946127383
0.9036749639 -0.3989813393
0.9012101649 -0.4033315998
0.8987127220 -0.4076632021
0.8961826508 -0.4119758277
0.8936199714 -0.4162691568
0.8910247091 -0.4205428687
0.8883968936 -0.4247966418
0.8857365600 -0.4290301540
0.8830437481 -0.4332430821
0.8803185028 -0.4374351029
0.8775608742 -0.4416058923
0.8747709175 -0.4457551262
0.8719486933 -0.4498824802
0.8690942674 -0.4539876297
0.8662077109 -0.4580702504
0.8632891002 -0.4621300178
0.8603385174 -0.4661666081
0.8573560499 -0.4701796976
0.8543417905 -0.4741689633
0.8512958378 -0.4781340827
0.8482182958 -0.4820747343
0.8451092741 -0.4859905974
0.8419688880 -0.4898813525
0.8387972583 -0.4937466811
0.8355945115 -0.4975862662
0.8323607800 -0.5013997921
0.8290962014 -0.5051869450
0.8258009193 -0.5089474125
0.8224750829 -0.5126808844
0.8191188470 -0.5163870523
0.8157323720 -0.5200656100
0.8123158240 -0.5237162537
0.8088693746 -0.5273386820
0.8053932011 -0.5309325960
0.8018874863 -0.5344976997
0.7983524185 -0.5380336996
0.7947881915 -0.5415403056
0.7911950043 -0.5450172303
0.7875730615 -0.5484641900
0.7839225731 -0.5518809039
0.7802437541 -0.5552670952
0.7765368249 -0.5586224902
0.7728020109 -0.5619468194
0.7690395427 -0.5652398169
0.7652496557 -0.5685012210
0.7614325904 -0.5717307739
0.7575885919 -0.5749282222
0.7537179103 -0.5780933168
0.7498208001 -0.5812258130
0.7458975204 -0.5843254705
0.7419483350 -0.5873920540
0.7379735116 -0.5904253326
0.7339733225 -0.5934250804
0.7299480439 -0.5963910765
0.7258979562 -0.5993231047
0.7218233437 -0.6022209543
0.7177244942 -0.6050844195
0.7136016994 -0.6079132997
0.7094552546 -0.6107073998
0.7052854583 -0.6134665299
0.7010926124 -0.6161905056
0.6968770220 -0.6188791479
0.6926389952 -0.6215322835
0.6883788429 -0.6241497446
0.6840968788 -0.6267313688
0.6797934193 -0.6292769996
0.6754687832 -0.6317864861
