x y
9 -2
8.902 -2.020
8.805 -2.044
8.709 -2.072
8.614 -2.102
8.519 -2.134
8.425 -2.169
8.332 -2.205
8.239 -2.242
8.147 -2.281
8.055 -2.319
7.962 -2.358
7.870 -2.397
7.778 -2.436
7.685 -2.473
7.593 -2.510
7.499 -2.546
7.405 -2.581
7.311 -2.614
7.216 -2.645
7.120 -2.674
7.024 -2.701
6.927 -2.725
6.829 -2.747
6.731 -2.765
6.632 -2.781
6.533 -2.793
6.433 -2.802
6.333 -2.807
6.233 -2.809
6.133 -2.807
6.034 -2.802
5.934 -2.793
5.835 -2.781
5.736 -2.765
5.638 -2.747
5.540 -2.725
5.443 -2.701
5.347 -2.675
5.251 -2.646
5.156 -2.615
5.061 -2.582
4.967 -2.548
4.874 -2.513
4.781 -2.476
4.688 -2.439
4.595 -2.401
4.503 -2.363
4.411 -2.324
4.318 -2.286
4.225 -2.249
4.132 -2.212
4.039 -2.177
3.945 -2.143
3.850 -2.111
3.754 -2.082
3.658 -2.055
3.561 -2.032
3.462 -2.012
3.364 -1.997
3.264 -1.986
3.164 -1.980
3.064 -1.979
2.965 -1.983
2.865 -1.991
2.766 -2.005
2.668 -2.023
2.570 -2.045
2.473 -2.071
2.378 -2.099
2.283 -2.130
2.188 -2.164
2.095 -2.199
2.002 -2.236
1.909 -2.273
1.817 -2.312
1.724 -2.351
1.632 -2.389
1.540 -2.428
1.448 -2.466
1.355 -2.503
1.262 -2.540
1.168 -2.575
1.074 -2.608
0.9791 -2.640
0.8837 -2.670
0.7876 -2.698
0.6909 -2.723
0.5935 -2.746
0.4955 -2.766
0.3970 -2.783
0.2979 -2.797
0.1985 -2.807
0.09872 -2.814
-0.001220 -2.818
-0.1012 -2.818
-0.2012 -2.814
-0.3009 -2.807
-0.4004 -2.797
-0.4994 -2.783
-0.5979 -2.766
-0.6959 -2.746
-0.7933 -2.723
-0.8901 -2.698
-0.9862 -2.670
-1.082 -2.640
-1.176 -2.609
-1.271 -2.575
-1.364 -2.541
-1.458 -2.505
-1.551 -2.468
-1.643 -2.430
-1.736 -2.392
-1.828 -2.354
-1.921 -2.316
-2.014 -2.279
-2.107 -2.242
-2.200 -2.206
-2.294 -2.171
-2.388 -2.139
-2.484 -2.108
-2.580 -2.080
-2.676 -2.056
-2.774 -2.034
-2.873 -2.017
