x y
5.14000000000000 0.000000000000000
5.140 0.1000
5.151 0.1994
5.172 0.2971
5.204 0.3920
5.245 0.4834
5.294 0.5706
5.350 0.6532
5.413 0.7308
5.482 0.8031
5.557 0.8697
5.636 0.9304
5.720 0.9848
5.808 1.032
5.899 1.073
5.994 1.106
6.091 1.131
6.189 1.148
6.289 1.156
6.389 1.155
6.488 1.146
6.587 1.129
6.683 1.103
6.778 1.070
6.869 1.029
6.957 0.9819
7.042 0.9283
7.122 0.8687
7.198 0.8037
7.269 0.7335
7.335 0.6584
7.396 0.5787
7.450 0.4947
7.497 0.4066
7.537 0.3149
7.568 0.2199
7.591 0.1225
7.603 0.02327
7.606 -0.07670
7.598 -0.1764
7.580 -0.2748
7.552 -0.3709
7.516 -0.4641
7.472 -0.5539
7.421 -0.6397
7.363 -0.7215
7.300 -0.7989
7.232 -0.8718
7.158 -0.9399
7.081 -1.003
6.999 -1.061
6.914 -1.114
6.826 -1.161
6.735 -1.201
6.641 -1.235
6.544 -1.263
6.447 -1.283
6.347 -1.295
6.247 -1.300
6.148 -1.298
6.048 -1.287
5.950 -1.269
5.853 -1.244
5.758 -1.213
5.666 -1.174
5.576 -1.130
5.489 -1.080
5.406 -1.025
5.326 -0.9653
5.250 -0.9006
