x y
0.5 0.0
0.5000000000 -0.005000000000
0.4999497513 -0.009999747500
0.4998487541 -0.01499872735
0.4996965068 -0.01999640889
0.4994925061 -0.02499224553
0.4992362475 -0.02998567437
0.4989272258 -0.03497611579
0.4985649352 -0.03996297306
0.4981488701 -0.04494563198
0.4976785255 -0.04992346042
0.4971533976 -0.05489580802
0.4965729840 -0.05986200577
0.4959367849 -0.06482136567
0.4952443031 -0.06977318038
0.4944950451 -0.07471672289
0.4936885217 -0.07965124617
0.4928242488 -0.08457598295
0.4919017479 -0.08949014534
0.4909205472 -0.09439292468
0.4898801825 -0.09928349124
0.4887801979 -0.1041609941
0.4876201468 -0.1090245608
0.4863995931 -0.1138732976
0.4851181120 -0.1187062891
0.4837752909 -0.1235225980
0.4823707311 -0.1283212657
0.4809040483 -0.1331013118
0.4793748740 -0.1378617347
0.4777828570 -0.1426015113
0.4761276643 -0.1473195975
0.4744089824 -0.1520149284
0.4726265186 -0.1566864188
0.4707800025 -0.1613329636
0.4688691873 -0.1659534382
0.4668938509 -0.1705466991
0.4648537975 -0.1751115849
0.4627488589 -0.1796469166
0.4605788960 -0.1841514988
0.4583437997 -0.1886241205
0.4560434930 -0.1930635561
0.4536779316 -0.1974685669
0.4512471057 -0.2018379015
0.4487510407 -0.2061702980
0.4461897992 -0.2104644850
0.4435634816 -0.2147191831
0.4408722273 -0.2189331065
0.4381162157 -0.2231049646
0.4352956676 -0.2272334641
0.4324108453 -0.2313173104
0.4294620543 -0.2353552098
0.4264496431 -0.2393458712
0.4233740045 -0.2432880086
0.4202355755 -0.2471803425
0.4170348381 -0.2510216028
0.4137723194 -0.2548105303
0.4104485912 -0.2585458792
0.4070642709 -0.2622264193
0.4036200202 -0.2658509382
0.4001165458 -0.2694182435
0.3965545980 -0.2729271647
0.3929349707 -0.2763765557
0.3892585006 -0.2797652969
0.3855260656 -0.2830922970
0.3817385846 -0.2863564949
0.3778970159 -0.2895568620
0.3740023558 -0.2926924039
0.3700556373 -0.2957621616
0.3660579283 -0.2987652139
0.3620103302 -0.3017006781
0.3579139762 -0.3045677120
0.3537700289 -0.3073655148
0.3495796787 -0.3100933281
0.3453441419 -0.3127504370
0.3410646582 -0.3153361709
0.3367424892 -0.3178499041
