-2.3470903e0 -4.38779e0 1.762683e-11 1.762683e-11
-2.1430203e0 -4.38779e0 4.40673e-11 4.40673e-11
-1.9389503e0 -4.38779e0 1.013655e-10 1.013655e-10
-1.7348804e0 -4.38779e0 2.145291e-10 2.145291e-10
-1.5308104e0 -4.38779e0 4.177463e-10 4.177463e-10
-1.3267404e0 -4.38779e0 7.484682e-10 7.484682e-10
-1.1226704e0 -4.38779e0 1.233813e-9 1.233813e-9
-9.186005e-1 -4.38779e0 1.871378e-9 1.871378e-9
-7.1453049e-1 -4.38779e0 2.61156e-9 2.61156e-9
-5.1046048e-1 -4.38779e0 3.353282e-9 3.353282e-9
-3.0639047e-1 -4.38779e0 3.961531e-9 3.961531e-9
-1.0232047e-1 -4.38779e0 4.306152e-9 4.306152e-9
1.0174954e-1 -4.38779e0 4.306673e-9 4.306673e-9
3.0581955e-1 -4.38779e0 3.962946e-9 3.962946e-9
5.0988956e-1 -4.38779e0 3.355208e-9 3.355208e-9
7.1395956e-1 -4.38779e0 2.613693e-9 2.613693e-9
9.1802957e-1 -4.38779e0 1.873344e-9 1.873344e-9
1.12209958e0 -4.38779e0 1.235397e-9 1.235397e-9
1.3261696e0 -4.38779e0 7.495978e-10 7.495978e-10
1.5302396e0 -4.38779e0 4.184805e-10 4.184805e-10
1.7343095e0 -4.38779e0 2.149553e-10 2.149553e-10
1.9383795e0 -4.38779e0 1.015895e-10 1.015895e-10
2.1424495e0 -4.38779e0 4.417554e-11 4.417554e-11
2.3465195e0 -4.38779e0 1.767424e-11 1.767424e-11
2.5505894e0 -4.38779e0 6.506181e-12 6.506181e-12
2.7546594e0 -4.38779e0 2.203621e-12 2.203621e-12
2.9587294e0 -4.38779e0 6.867274e-13 6.867274e-13
3.1627994e0 -4.38779e0 1.969012e-13 1.969012e-13
3.3668694e0 -4.38779e0 5.194522e-14 5.194522e-14
3.5709393e0 -4.38779e0 1.260876e-14 1.260876e-14
3.7750093e0 -4.38779e0 2.815987e-15 2.815987e-15
3.9790793e0 -4.38779e0 5.786438e-16 5.786438e-16
4.1831493e0 -4.38779e0 1.093971e-16 1.093971e-16
4.3872192e0 -4.38779e0 1.903052e-17 1.903052e-17
4.5912892e0 -4.38779e0 3.045964e-18 3.045964e-18
4.7953592e0 -4.38779e0 4.48557e-19 4.48557e-19
4.9994292e0 -4.38779e0 6.077635e-20 6.077635e-20

-5.0e0 -4.1837201e0 3.474748e-19 3.474748e-19
-4.79593e0 -4.1837201e0 2.565077e-18 2.565077e-18
-4.59186e0 -4.1837201e0 1.742241e-17 1.742241e-17
-4.38779e0 -4.1837201e0 1.088774e-16 1.088774e-16
-4.1837201e0 -4.1837201e0 6.26059e-16 6.26059e-16
-3.9796501e0 -4.1837201e0 3.312077e-15 3.312077e-15
-3.7755801e0 -4.1837201e0 1.612206e-14 1.612206e-14
-3.5715102e0 -4.1837201e0 7.220499e-14 7.220499e-14
-3.3674402e0 -4.1837201e0 2.975374e-13 2.975374e-13
-3.1633702e0 -4.1837201e0 1.128078e-12 1.128078e-12
-2.9593002e0 -4.1837201e0 3.93527e-12 3.93527e-12
-2.7552303e0 -4.1837201e0 1.263084e-11 1.263084e-11
-2.5511603e0 -4.1837201e0 3.730133e-11 3.730133e-11
-2.3470903e0 -4.1837201e0 1.013527e-10 1.013527e-10
-2.1430203e0 -4.1837201e0 2.533879e-10 2.533879e-10
-1.9389503e0 -4.1837201e0 5.828572e-10 5.828572e-10
-1.7348804e0 -4.1837201e0 1.233519e-9 1.233519e-9
