x y
9.25000000000000 -0.750000000000000
9.2467 -0.75009
9.2435 -0.75019
9.2403 -0.75029
9.2370 -0.75039
9.2338 -0.75049
9.2306 -0.75059
9.2273 -0.75069
9.2241 -0.75080
9.2209 -0.75091
9.2176 -0.75102
9.2144 -0.75113
9.2112 -0.75124
9.2079 -0.75135
9.2047 -0.75147
9.2015 -0.75159
9.1982 -0.75170
9.1950 -0.75182
9.1918 -0.75195
9.1886 -0.75207
9.1854 -0.75220
9.1821 -0.75232
9.1789 -0.75245
9.1757 -0.75258
9.1725 -0.75271
9.1693 -0.75285
9.1661 -0.75298
9.1629 -0.75312
9.1597 -0.75325
9.1565 -0.75339
9.1533 -0.75353
9.1501 -0.75368
9.1469 -0.75382
9.1436 -0.75397
9.1405 -0.75411
9.1373 -0.75426
9.1341 -0.75441
9.1309 -0.75456
9.1277 -0.75472
9.1245 -0.75487
9.1213 -0.75503
9.1181 -0.75518
9.1150 -0.75534
9.1118 -0.75550
9.1086 -0.75567
9.1054 -0.75583
9.1023 -0.75599
9.0991 -0.75616
9.0959 -0.75633
9.0927 -0.75650
9.0896 -0.75667
9.0864 -0.75684
9.0833 -0.75701
9.0801 -0.75719
9.0770 -0.75736
9.0738 -0.75754
9.0706 -0.75772
9.0675 -0.75790
9.0643 -0.75808
9.0612 -0.75826
9.0581 -0.75845
9.0549 -0.75863
9.0518 -0.75882
9.0486 -0.75901
9.0455 -0.75920
9.0424 -0.75939
9.0392 -0.75958
9.0361 -0.75978
9.0330 -0.75997
9.0298 -0.76017
9.0267 -0.76037
9.0236 -0.76056
9.0205 -0.76077
9.0174 -0.76097
9.0143 -0.76117
9.0111 -0.76137
9.0080 -0.76158
9.0049 -0.76178
9.0018 -0.76199
8.9987 -0.76220
8.9956 -0.76241
8.9925 -0.76262
8.9894 -0.76284
8.9863 -0.76305
8.9832 -0.76326
8.9801 -0.76348
8.9771 -0.76370
8.9740 -0.76392
8.9709 -0.76414
8.9678 -0.76436
8.9647 -0.76458
8.9617 -0.76480
8.9586 -0.76503
8.9555 -0.76525
8.9525 -0.76548
8.9494 -0.76571
8.9463 -0.76593
8.9433 -0.76616
8.9402 -0.76640
8.9371 -0.76663
8.9341 -0.76686
8.9310 -0.76710
8.9280 -0.76733
8.9249 -0.76757
8.9219 -0.76781
8.9189 -0.76804
8.9158 -0.76828
8.9128 -0.76852
8.9098 -0.76876
8.9067 -0.76901
8.9037 -0.76925
8.9007 -0.76950
8.8976 -0.76974
8.8946 -0.76999
8.8916 -0.77024
8.8886 -0.77049
8.8856 -0.77074
8.8826 -0.77099
8.8795 -0.77124
8.8765 -0.77149
8.8735 -0.77175
8.8705 -0.77200
8.8675 -0.77226
