x y
0.000000000000000 0.000000000000000
0.00245000000000000 -0.0029086
0.00490000000000000 -0.0058169
0.00735000000000000 -0.0087243
0.00980000000000000 -0.011630
0.0122500000000000 -0.014533
0.0147000000000000 -0.017433
0.0171500000000000 -0.020330
0.0196000000000000 -0.023222
0.0220500000000000 -0.026109
0.0245000000000000 -0.028990
0.0269500000000000 -0.031865
0.0294000000000000 -0.034733
0.0318500000000000 -0.037593
0.0343000000000000 -0.040445
0.0367500000000000 -0.043288
0.0392000000000000 -0.046122
0.0416500000000000 -0.048947
0.0441000000000000 -0.051761
0.0465500000000000 -0.054564
0.0490000000000000 -0.057356
0.0514500000000000 -0.060137
0.0539000000000000 -0.062905
0.0563500000000000 -0.065661
0.0588000000000000 -0.068404
0.0612500000000000 -0.071134
0.0637000000000000 -0.073851
0.0661500000000000 -0.076554
0.0686000000000000 -0.079243
0.0710500000000000 -0.081918
0.0735000000000000 -0.084578
0.0759500000000000 -0.087224
0.0784000000000000 -0.089855
0.0808500000000000 -0.092471
0.0833000000000000 -0.095072
0.0857500000000000 -0.097658
0.0882000000000000 -0.10023
0.0906500000000000 -0.10278
0.0931000000000000 -0.10532
0.0955500000000000 -0.10785
0.0980000000000000 -0.11036
0.100450000000000 -0.11285
0.102900000000000 -0.11533
0.105350000000000 -0.11779
0.107800000000000 -0.12023
0.110250000000000 -0.12266
0.112700000000000 -0.12508
0.115150000000000 -0.12748
0.117600000000000 -0.12986
0.120050000000000 -0.13223
0.122500000000000 -0.13459
0.124950000000000 -0.13692
0.127400000000000 -0.13925
0.129850000000000 -0.14156
0.132300000000000 -0.14385
0.134750000000000 -0.14613
0.137200000000000 -0.14839
0.139650000000000 -0.15064
0.142100000000000 -0.15287
0.144550000000000 -0.15509
0.147000000000000 -0.15730
0.149450000000000 -0.15949
0.151900000000000 -0.16167
0.154350000000000 -0.16383
0.156800000000000 -0.16598
0.159250000000000 -0.16812
0.161700000000000 -0.17024
0.164150000000000 -0.17235
0.166600000000000 -0.17445
0.169050000000000 -0.17653
0.171500000000000 -0.17860
0.173950000000000 -0.18066
0.176400000000000 -0.18270
0.178850000000000 -0.18474
0.181300000000000 -0.18676
0.183750000000000 -0.18876
0.186200000000000 -0.19076
0.188650000000000 -0.19274
0.191100000000000 -0.19471
0.193550000000000 -0.19667
0.196000000000000 -0.19862
0.198450000000000 -0.20056
0.200900000000000 -0.20248
0.203350000000000 -0.20439
0.205800000000000 -0.20630
0.208250000000000 -0.20819
0.210700000000000 -0.21007
0.213150000000000 -0.21194
0.215600000000000 -0.21380
0.218050000000000 -0.21565
0.220500000000000 -0.21748
0.222950000000000 -0.21931
0.225400000000000 -0.22113
0.227850000000000 -0.22294
0.230300000000000 -0.22473
0.232750000000000 -0.22652
0.235200000000000 -0.22830
0.237650000000000 -0.23007
0.240100000000000 -0.23183
0.242550000000000 -0.23358
0.245000000000000 -0.23532
0.247450000000000 -0.23705
0.249900000000000 -0.23877
0.252350000000000 -0.24049
0.254800000000000 -0.24219
0.257250000000000 -0.24389
0.259700000000000 -0.24557
0.262150000000000 -0.24725
0.264600000000000 -0.24892
0.267050000000000 -0.25058
0.269500000000000 -0.25224
0.271950000000000 -0.25388
0.274400000000000 -0.25552
0.276850000000000 -0.25715
0.279300000000000 -0.25877
0.281750000000000 -0.26038
0.284200000000000 -0.26199
0.286650000000000 -0.26358
0.289100000000000 -0.26517
0.291550000000000 -0.26676
0.294000000000000 -0.26833
0.296450000000000 -0.26990
0.298900000000000 -0.27146
0.301350000000000 -0.27301
0.303800000000000 -0.27456
0.306250000000000 -0.27610
0.308700000000000 -0.27763
0.311150000000000 -0.27915
0.313600000000000 -0.28067
0.316050000000000 -0.28218
0.318500000000000 -0.28369
0.320950000000000 -0.28519
0.323400000000000 -0.28668
0.325850000000000 -0.28816
0.328300000000000 -0.28964
0.330750000000000 -0.29111
0.333200000000000 -0.29258
0.335650000000000 -0.29404
0.338100000000000 -0.29549
0.340550000000000 -0.29694
0.343000000000000 -0.29838
0.345450000000000 -0.29982
0.347900000000000 -0.30124
0.350350000000000 -0.30267
0.352800000000000 -0.30408
0.355250000000000 -0.30550
0.357700000000000 -0.30690
0.360150000000000 -0.30830
0.362600000000000 -0.30970
0.365050000000000 -0.31108
0.367500000000000 -0.31247
0.369950000000000 -0.31384
0.372400000000000 -0.31522
0.374850000000000 -0.31658
0.377300000000000 -0.31794
0.379750000000000 -0.31930
0.382200000000000 -0.32065
0.384650000000000 -0.32200
0.387100000000000 -0.32334
0.389550000000000 -0.32467
0.392000000000000 -0.32600
0.394450000000000 -0.32733
0.396900000000000 -0.32865
0.399350000000000 -0.32996
0.401800000000000 -0.33127
0.404250000000000 -0.33258
0.406700000000000 -0.33388
0.409150000000000 -0.33517
0.411600000000000 -0.33646
0.414050000000000 -0.33775
0.416500000000000 -0.33903
0.418950000000000 -0.34031
0.421400000000000 -0.34158
0.423850000000000 -0.34285
0.426300000000000 -0.34411
0.428750000000000 -0.34537
0.431200000000000 -0.34662
0.433650000000000 -0.34787
0.436100000000000 -0.34911
0.438550000000000 -0.35036
0.441000000000000 -0.35159
0.443450000000000 -0.35282
0.445900000000000 -0.35405
0.448350000000000 -0.35527
0.450800000000000 -0.35649
0.453250000000000 -0.35771
0.455700000000000 -0.35892
0.458150000000000 -0.36012
0.460600000000000 -0.36133
0.463050000000000 -0.36253
0.465500000000000 -0.36372
0.467950000000000 -0.36491
0.470400000000000 -0.36610
0.472850000000000 -0.36728
0.475300000000000 -0.36846
0.477750000000000 -0.36963
