x y
-3 2
-2.9993 2.0000
-2.9985 2.0000
-2.9978 2.0000
-2.9970 2.0000
-2.9963 2.0000
-2.9955 2.0000
-2.9948 2.0001
-2.9940 2.0001
-2.9933 2.0001
-2.9925 2.0001
-2.9918 2.0001
-2.9910 2.0001
-2.9903 2.0001
-2.9895 2.0001
-2.9888 2.0001
-2.9880 2.0001
-2.9873 2.0001
-2.9865 2.0001
-2.9858 2.0001
-2.9850 2.0002
-2.9843 2.0002
-2.9836 2.0002
-2.9828 2.0002
-2.9821 2.0002
-2.9813 2.0002
-2.9806 2.0002
-2.9798 2.0002
-2.9791 2.0002
-2.9783 2.0002
-2.9776 2.0002
-2.9768 2.0002
-2.9761 2.0002
-2.9753 2.0003
-2.9746 2.0003
-2.9738 2.0003
-2.9731 2.0003
-2.9723 2.0003
-2.9716 2.0003
-2.9708 2.0003
-2.9701 2.0003
-2.9693 2.0003
-2.9686 2.0003
-2.9678 2.0003
-2.9671 2.0003
-2.9664 2.0003
-2.9656 2.0004
-2.9649 2.0004
-2.9641 2.0004
-2.9634 2.0004
-2.9626 2.0004
-2.9619 2.0004
-2.9611 2.0004
-2.9604 2.0004
-2.9596 2.0004
-2.9589 2.0004
-2.9581 2.0004
-2.9574 2.0004
-2.9566 2.0004
-2.9559 2.0005
-2.9551 2.0005
-2.9544 2.0005
-2.9536 2.0005
-2.9529 2.0005
-2.9521 2.0005
-2.9514 2.0005
-2.9507 2.0005
-2.9499 2.0005
-2.9492 2.0005
-2.9484 2.0005
-2.9477 2.0005
-2.9469 2.0005
-2.9462 2.0005
-2.9454 2.0006
-2.9447 2.0006
-2.9439 2.0006
-2.9432 2.0006
-2.9424 2.0006
-2.9417 2.0006
-2.9409 2.0006
-2.9402 2.0006
-2.9394 2.0006
-2.9387 2.0006
-2.9379 2.0006
-2.9372 2.0006
-2.9364 2.0006
-2.9357 2.0007
-2.9350 2.0007
-2.9342 2.0007
-2.9335 2.0007
-2.9327 2.0007
-2.9320 2.0007
-2.9312 2.0007
-2.9305 2.0007
