x y
1.14 0.0
1.1400 -0.0016508
1.1400 -0.0033016
1.1399 -0.0049523
1.1399 -0.0066028
1.1398 -0.0082530
1.1396 -0.0099030
1.1395 -0.011552
1.1393 -0.013202
1.1391 -0.014850
1.1389 -0.016498
1.1387 -0.018145
1.1384 -0.019792
1.1381 -0.021438
1.1378 -0.023083
1.1375 -0.024727
1.1371 -0.026370
1.1367 -0.028012
1.1363 -0.029652
1.1359 -0.031292
1.1355 -0.032930
1.1350 -0.034567
1.1345 -0.036203
1.1340 -0.037837
1.1334 -0.039470
1.1329 -0.041101
1.1323 -0.042730
1.1316 -0.044358
1.1310 -0.045984
1.1303 -0.047608
1.1297 -0.049231
1.1290 -0.050851
1.1282 -0.052469
1.1275 -0.054086
1.1267 -0.055700
1.1259 -0.057312
1.1251 -0.058922
1.1243 -0.060529
1.1234 -0.062135
1.1225 -0.063738
1.1216 -0.065338
1.1207 -0.066936
1.1197 -0.068531
1.1188 -0.070124
1.1178 -0.071714
1.1168 -0.073302
1.1157 -0.074886
1.1147 -0.076468
1.1136 -0.078048
1.1125 -0.079624
1.1114 -0.081197
1.1102 -0.082768
1.1091 -0.084335
1.1079 -0.085899
1.1067 -0.087461
1.1055 -0.089019
1.1042 -0.090574
1.1030 -0.092126
1.1017 -0.093674
1.1004 -0.095220
1.0991 -0.096762
1.0977 -0.098300
1.0964 -0.099836
1.0950 -0.10137
1.0936 -0.10290
1.0922 -0.10442
1.0908 -0.10594
1.0893 -0.10746
1.0879 -0.10897
1.0864 -0.11049
1.0849 -0.11199
1.0833 -0.11350
1.0818 -0.11500
1.0802 -0.11649
1.0787 -0.11798
1.0771 -0.11947
1.0755 -0.12096
1.0738 -0.12244
1.0722 -0.12392
1.0705 -0.12539
1.0688 -0.12686
1.0671 -0.12832
1.0654 -0.12979
1.0637 -0.13124
1.0620 -0.13270
1.0602 -0.13415
1.0584 -0.13559
1.0566 -0.13703
1.0548 -0.13847
1.0530 -0.13991
1.0511 -0.14134
1.0493 -0.14276
1.0474 -0.14418
1.0455 -0.14560
1.0436 -0.14701
1.0417 -0.14842
1.0398 -0.14983
1.0378 -0.15123
1.0359 -0.15263
1.0339 -0.15402
1.0319 -0.15541
1.0299 -0.15679
1.0279 -0.15817
1.0258 -0.15955
1.0238 -0.16092
1.0217 -0.16229
1.0196 -0.16365
1.0176 -0.16501
1.0155 -0.16637
1.0133 -0.16772
1.0112 -0.16907
1.0091 -0.17041
1.0069 -0.17175
1.0047 -0.17308
1.0026 -0.17441
1.0004 -0.17574
0.99817 -0.17706
0.99594 -0.17837
0.99371 -0.17969
0.99147 -0.18100
0.98921 -0.18230
0.98694 -0.18360
0.98466 -0.18490
0.98237 -0.18619
0.98006 -0.18747
0.97774 -0.18876
0.97542 -0.19004
0.97307 -0.19131
0.97072 -0.19258
0.96836 -0.19385
0.96599 -0.19511
0.96360 -0.19637
0.96120 -0.19762
0.95879 -0.19887
0.95637 -0.20011
0.95394 -0.20135
0.95150 -0.20259
0.94905 -0.20382
0.94659 -0.20505
0.94411 -0.20627
0.94163 -0.20749
0.93913 -0.20871
0.93663 -0.20992
0.93411 -0.21113
0.93159 -0.21233
0.92905 -0.21353
0.92651 -0.21472
0.92395 -0.21591
0.92138 -0.21710
0.91881 -0.21828
0.91622 -0.21945
0.91363 -0.22063
0.91102 -0.22179
0.90841 -0.22296
0.90578 -0.22412
0.90315 -0.22528
0.90050 -0.22643
0.89785 -0.22758
0.89519 -0.22872
0.89252 -0.22986
0.88984 -0.23099
0.88715 -0.23212
0.88445 -0.23325
0.88174 -0.23437
0.87902 -0.23549
0.87630 -0.23661
0.87356 -0.23772
0.87082 -0.23882
0.86807 -0.23992
0.86531 -0.24102
0.86254 -0.24211
0.85976 -0.24320
0.85697 -0.24429
0.85418 -0.24537
0.85137 -0.24645
0.84856 -0.24752
0.84574 -0.24859
0.84291 -0.24965
0.84008 -0.25071
0.83723 -0.25177
0.83438 -0.25282
0.83152 -0.25387
0.82865 -0.25491
0.82577 -0.25595
0.82288 -0.25699
0.81999 -0.25802
0.81709 -0.25905
0.81418 -0.26007
0.81126 -0.26109
0.80834 -0.26211
0.80540 -0.26312
0.80246 -0.26413
0.79952 -0.26513
0.79656 -0.26613
0.79360 -0.26712
0.79063 -0.26812
0.78765 -0.26910
0.78466 -0.27009
0.78167 -0.27106
0.77867 -0.27204
0.77566 -0.27301
0.77265 -0.27398
0.76962 -0.27494
0.76659 -0.27590
0.76356 -0.27685
0.76051 -0.27780
0.75746 -0.27875
0.75440 -0.27969
0.75134 -0.28063
0.74827 -0.28156
0.74519 -0.28249
0.74210 -0.28342
0.73901 -0.28434
0.73591 -0.28526
0.73280 -0.28617
0.72968 -0.28708
0.72656 -0.28799
0.72343 -0.28889
0.72030 -0.28979
0.71716 -0.29068
0.71401 -0.29157
0.71086 -0.29246
0.70769 -0.29334
0.70453 -0.29422
0.70135 -0.29509
0.69817 -0.29596
0.69498 -0.29683
0.69179 -0.29769
0.68859 -0.29855
0.68538 -0.29940
0.68216 -0.30025
0.67894 -0.30110
0.67572 -0.30194
0.67248 -0.30277
0.66924 -0.30361
0.66600 -0.30444
0.66274 -0.30526
0.65948 -0.30608
0.65622 -0.30690
0.65295 -0.30771
0.64967 -0.30852
0.64639 -0.30933
0.64310 -0.31013
0.63980 -0.31092
0.63650 -0.31172
0.63319 -0.31250
0.62987 -0.31329
0.62655 -0.31407
0.62323 -0.31485
0.61989 -0.31562
0.61656 -0.31639
0.61321 -0.31715
0.60986 -0.31791
0.60650 -0.31867
0.60314 -0.31942
0.59977 -0.32017
0.59640 -0.32091
0.59302 -0.32165
0.58963 -0.32238
0.58624 -0.32311
0.58284 -0.32384
0.57944 -0.32456
0.57603 -0.32528
0.57262 -0.32600
0.56920 -0.32671
0.56577 -0.32742
0.56234 -0.32812
0.55891 -0.32882
0.55546 -0.32951
0.55201 -0.33020
0.54856 -0.33089
0.54510 -0.33157
0.54164 -0.33224
0.53817 -0.33292
0.53469 -0.33359
0.53121 -0.33425
0.52772 -0.33491
0.52423 -0.33557
0.52073 -0.33622
0.51723 -0.33687
0.51372 -0.33751
0.51021 -0.33815
0.50669 -0.33879
0.50317 -0.33942
0.49964 -0.34004
0.49610 -0.34067
0.49256 -0.34128
0.48902 -0.34190
0.48547 -0.34251
0.48192 -0.34311
0.47836 -0.34371
0.47479 -0.34431
0.47122 -0.34490
0.46765 -0.34549
0.46407 -0.34608
0.46048 -0.34666
0.45689 -0.34723
0.45330 -0.34780
0.44970 -0.34837
0.44609 -0.34893
0.44248 -0.34949
0.43887 -0.35004
0.43525 -0.35059
0.43163 -0.35114
0.42800 -0.35168
0.42437 -0.35221
0.42073 -0.35274
0.41709 -0.35327
0.41344 -0.35379
0.40979 -0.35431
0.40613 -0.35483
0.40247 -0.35533
0.39881 -0.35584
0.39514 -0.35634
0.39147 -0.35684
0.38779 -0.35733
0.38411 -0.35781
0.38042 -0.35830
0.37673 -0.35878
0.37303 -0.35925
0.36933 -0.35972
0.36563 -0.36018
0.36192 -0.36064
0.35821 -0.36110
0.35449 -0.36155
0.35077 -0.36200
0.34705 -0.36244
0.34332 -0.36287
0.33959 -0.36331
0.33585 -0.36374
0.33211 -0.36416
0.32837 -0.36458
0.32462 -0.36499
0.32087 -0.36540
0.31711 -0.36581
0.31335 -0.36621
0.30959 -0.36660
0.30583 -0.36700
0.30206 -0.36738
0.29828 -0.36776
0.29451 -0.36814
0.29072 -0.36851
0.28694 -0.36888
0.28315 -0.36925
0.27936 -0.36960
0.27557 -0.36996
0.27177 -0.37031
0.26797 -0.37065
0.26416 -0.37099
0.26036 -0.37133
0.25655 -0.37166
0.25273 -0.37198
0.24892 -0.37230
0.24510 -0.37262
0.24127 -0.37293
0.23745 -0.37324
0.23362 -0.37354
0.22979 -0.37384
0.22595 -0.37413
0.22212 -0.37441
0.21827 -0.37470
0.21443 -0.37497
0.21059 -0.37525
0.20674 -0.37551
0.20289 -0.37578
0.19903 -0.37604
0.19518 -0.37629
0.19132 -0.37654
0.18746 -0.37678
0.18360 -0.37702
0.17973 -0.37725
0.17586 -0.37748
0.17199 -0.37771
0.16812 -0.37793
0.16425 -0.37814
