x y
9 -1
8.9985 -1.0001
8.9971 -1.0002
8.9956 -1.0002
8.9941 -1.0003
8.9927 -1.0004
8.9912 -1.0005
8.9897 -1.0005
8.9883 -1.0006
8.9868 -1.0007
8.9854 -1.0008
8.9839 -1.0008
8.9824 -1.0009
8.9810 -1.0010
8.9795 -1.0011
8.9780 -1.0012
8.9766 -1.0012
8.9751 -1.0013
8.9736 -1.0014
8.9722 -1.0015
8.9707 -1.0016
8.9692 -1.0016
8.9678 -1.0017
8.9663 -1.0018
8.9648 -1.0019
8.9634 -1.0020
8.9619 -1.0020
8.9604 -1.0021
8.9590 -1.0022
8.9575 -1.0023
8.9561 -1.0024
8.9546 -1.0024
8.9531 -1.0025
8.9517 -1.0026
8.9502 -1.0027
8.9487 -1.0028
8.9473 -1.0029
8.9458 -1.0029
8.9444 -1.0030
8.9429 -1.0031
8.9415 -1.0032
8.9400 -1.0033
8.9386 -1.0034
8.9371 -1.0035
8.9357 -1.0035
8.9342 -1.0036
8.9328 -1.0037
8.9313 -1.0038
8.9299 -1.0039
8.9284 -1.0040
8.9270 -1.0041
8.9255 -1.0041
8.9241 -1.0042
8.9226 -1.0043
8.9212 -1.0044
8.9197 -1.0045
8.9183 -1.0046
8.9168 -1.0047
8.9154 -1.0047
8.9139 -1.0048
8.9125 -1.0049
8.9110 -1.0050
8.9096 -1.0051
8.9081 -1.0052
8.9067 -1.0053
8.9052 -1.0054
8.9038 -1.0055
8.9023 -1.0055
8.9009 -1.0056
8.8994 -1.0057
8.8980 -1.0058
8.8965 -1.0059
8.8951 -1.0060
8.8936 -1.0061
8.8922 -1.0062
8.8907 -1.0063
8.8893 -1.0064
8.8878 -1.0065
8.8864 -1.0065
8.8849 -1.0066
8.8835 -1.0067
8.8820 -1.0068
8.8806 -1.0069
8.8791 -1.0070
8.8777 -1.0071
8.8763 -1.0072
8.8748 -1.0073
8.8734 -1.0074
8.8719 -1.0075
8.8705 -1.0076
8.8691 -1.0077
8.8676 -1.0078
8.8662 -1.0078
8.8648 -1.0079
8.8633 -1.0080
8.8619 -1.0081
8.8605 -1.0082
8.8590 -1.0083
8.8576 -1.0084
8.8562 -1.0085
8.8547 -1.0086
8.8533 -1.0087
8.8519 -1.0088
8.8504 -1.0089
8.8490 -1.0090
8.8476 -1.0091
8.8461 -1.0092
8.8447 -1.0093
8.8433 -1.0094
8.8418 -1.0095
8.8404 -1.0096
8.8390 -1.0097
8.8375 -1.0098
8.8361 -1.0099
8.8347 -1.0100
8.8332 -1.0101
8.8318 -1.0102
8.8304 -1.0103
8.8289 -1.0104
8.8275 -1.0105
8.8260 -1.0106
8.8246 -1.0107
8.8232 -1.0108
8.8217 -1.0109
8.8203 -1.0110
8.8189 -1.0111
8.8174 -1.0112
8.8160 -1.0113
8.8146 -1.0114
8.8132 -1.0115
8.8118 -1.0116
8.8103 -1.0117
8.8089 -1.0118
8.8075 -1.0119
8.8061 -1.0120
8.8047 -1.0121
8.8033 -1.0122
8.8018 -1.0123
8.8004 -1.0124
8.7990 -1.0125
8.7976 -1.0126
8.7962 -1.0127
8.7947 -1.0128
8.7933 -1.0129
8.7919 -1.0130
8.7905 -1.0131
8.7891 -1.0132
8.7876 -1.0133
8.7862 -1.0134
8.7848 -1.0135
8.7834 -1.0136
8.7820 -1.0137
8.7805 -1.0138
8.7791 -1.0139
8.7777 -1.0140
8.7763 -1.0141
8.7749 -1.0143
8.7735 -1.0144
8.7720 -1.0145
8.7706 -1.0146
8.7692 -1.0147
8.7678 -1.0148
8.7664 -1.0149
8.7649 -1.0150
8.7635 -1.0151
8.7621 -1.0152
8.7607 -1.0153
8.7593 -1.0154
8.7578 -1.0155
8.7564 -1.0156
8.7550 -1.0157
8.7536 -1.0159
8.7522 -1.0160
8.7508 -1.0161
8.7494 -1.0162
8.7480 -1.0163
8.7466 -1.0164
8.7452 -1.0165
8.7438 -1.0166
8.7424 -1.0167
8.7410 -1.0168
8.7396 -1.0169
8.7382 -1.0170
8.7368 -1.0172
8.7354 -1.0173
